,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,dendrite_input,axon_input,Class 2,idx
11409587,FB-24,unk,unk,False,False,False,True,L,17019327,497,DPMpm1,164,63,,1306
17019327,FB-24,unk,unk,False,False,False,True,R,11409587,497,DPMpm1,181,77,,1307
10351681,FFN-24,FFN,FFN,False,False,False,True,R,10281116,391,DAMv12at,300,30,,1308
11946903,MB2IN-158 (M1 ; Right) [*DAMv12_lat_r akira] #11946903,unk,unk,False,False,False,True,R,9524538,351,DAMv12at,61,18,,1309
13950464,MB2IN-175 (DAMv12 med 3) [*DAMv12_med_r akira] #13950464,unk,unk,False,False,False,True,R,9503414,348,DAMv12_med,30,26,,1310
9503414,MB2IN-175 (midline projection neuron in the brain_PI ) [*DAMv12_med_l akira] #9503414,unk,unk,False,False,False,True,L,13950464,348,DAMv12_med,85,19,,1311
3726990, (DPLm1 contralateral 2 right; potential RG neuron) [*DPLm1_r akira] #3726990,unk,unk,False,False,False,True,R,9237370,325,DPLm1,37,15,,1312
6591182,FB2IN-11,FB2N,FB2N,False,False,False,True,L,6597872,184,DAMv12_med,305,36,,1313
9288827, (DPLm1 contralateral 1 right; Bilateral DS Smash) [*DPLm1_r akira] #9288827,unk,unk,False,False,False,True,R,6011278,176,DPLm1,90,43,,1314
3931398, (Output of Munin 3 left - PAIR #1) [*CPd_l akira] #3931398,unk,unk,False,False,False,True,L,3793760,55,CPd,307,37,,1315
17844900, (Giant-step left) [unknown lineage] #17844900,unk,unk,False,False,False,True,L,18598859,1009,unk,79,39,,1316
17728605, (sneak left) [*BAlc post_l akira] #17728605,unk,unk,False,False,False,True,L,16463097,968,BAlc post,29,36,,1317
18598859, (Giant-step right) [unknown lineage] #18598859,unk,unk,False,False,False,True,R,17844900,1009,unk,82,47,,1318
16463097, (sneak right) [*BAlc post_r akira] #16463097,unk,unk,False,False,False,True,R,17728605,968,BAlc post,43,4,,1319
19276024, (suckerfish-like 1 (right)) [*BAmv3_r akira] #19276024,unk,unk,False,False,False,True,R,11146422,480,BAmv3,140,61,,1320
4983938, (Columbus of GPhN left) [*BAmd2_v_l akira] #4983938,unk,unk,False,False,False,True,L,12336493,119,BAmd2_v,49,32,,1321
12336493, (Columbus of GPhN right) [*BAmd2_v_r akira] #12336493,unk,unk,False,False,False,True,R,4983938,119,BAmd2_v,58,28,,1322
17814107, (BAla34 ventral cluster 4 left) [*BAla34_l akira] #17814107,unk,unk,False,False,False,True,L,10167116,1008,BAla34,46,30,,1323
2568522,MB2ON-185 (Another Upper Comissure PN right) [*BAmd2_v_r akira] #2568522,unk,unk,False,False,False,True,R,12612426,571,BAmd2_v,105,38,,1324
10167116, (BAla34 ventral cluster 4 right) [*BAla34_r akira] #10167116,unk,unk,False,False,False,True,R,17814107,1008,BAla34,44,40,,1325
16297403, (MBE29a? right) [*BAmas12_ven_r akira] #16297403,unk,unk,False,False,False,True,R,11656349,502,BAmas12_ven,82,24,,1326
11656349, (MBE29a? left) [*BAmas12_ven_l akira] #11656349,unk,unk,False,False,False,True,L,16297403,502,BAmas12_ven,103,31,,1327
13795090,MB2IN-142 (BAmas SOG MBE1_l (acbiliblo (right))) [*BAmas12_dor_r akira] #13795090,unk,unk,False,False,False,True,R,3543931,40,BAmas12_dor,99,14,,1328
3543931,MB2IN-142 (BAmas SOG MBE1_l (acbiliblo (left))) [*BAmas12_dor_l akira] #3543931,unk,unk,False,False,False,True,L,13795090,40,BAmas12_dor,93,33,,1329
3539170, (BAla12 descending 1 left) [*BAla12_l akira] #3539170,unk,unk,False,False,False,True,L,8159396,39,BAla12,99,51,,1330
9594273, (UNK contralateral 1 left) [unknown lineage] #9594273,unk,unk,False,False,False,True,L,16934932,357,unk,75,14,,1331
9072237,FFN-8,FFN,FFN,False,False,False,True,L,4201020,315,DALv23,64,23,,1332
11050498, (BLVp1 bilateral 6 right) [*BLVp1_r akira] #11050498,unk,unk,False,False,False,True,R,17804729,1004,BLVp1,18,9,,1333
17804729, (BLVp1 bilateral 6 left) [*BLVp1_l akira] #17804729,unk,unk,False,False,False,True,L,11050498,1004,BLVp1,26,18,,1334
6114695, (CM4-dm Switcheroo 2 right; DPMpm b 5; CM4 dor pos 5) [*CM4-dm_r akira,O_dVNC,O_dVNC,False,False,False,True,R,10609443,420,unk,74,19,,1335
10609443, (CM4-dm Switcheroo 2 left) [*CM4-dm_l akira] #10609443,O_dVNC,O_dVNC,False,False,False,True,L,6114695,420,CM4-dm,73,21,,1336
5038920, (MBE - Input of Hugin RG Candidates right 1 - paired with #5688091) [*CPd_r akira] #5038920,unk,unk,False,False,False,True,R,5688091,147,CPd,74,23,,1337
16685117, (SLR_right) [unknown lineage,unk,unk,False,False,False,True,R,17777981,1003,unk,23,37,,1338
17732346, (DPMl12_post descending left) [DPMl_l] #17732346,O_dVNC,O_dVNC,False,False,False,True,L,17378648,994,DPMl,115,25,,1339
14754777, (DALv1_PB1_right) [*DALv1_r akira] #14754777,unk,unk,False,False,False,True,R,17360282,945,DALv1,202,40,,1340
17360282, (DALv1_PB1_left) [*DALv1_l akira] #17360282,unk,unk,False,False,False,True,L,14754777,945,DALv1,175,49,,1341
17360262, (DALv1_PB2_left) [*DALv1_l akira] #17360262,unk,unk,False,False,False,True,L,14758420,943,DALv1,85,35,,1342
14758420, (DALv1_PB2_right) [*DALv1_r akira] #14758420,unk,unk,False,False,False,True,R,17360262,943,DALv1,71,46,,1343
16978882,FFN-15,FFN,FFN,False,False,False,True,L,14127447,869,DPLam,229,95,,1344
13411525, (DPMm1 ipsilateral sheet right) [*DPMm1_r akira] #13411525,unk,unk,False,False,False,True,R,16937815,857,DPMm1,93,13,,1345
5369028, (DPLc post med 1 right) [*DPLc_post_med_r akira] #5369028,unk,unk,False,False,False,True,R,16428373,771,DPLc_post_med,30,14,,1346
16428373, (DPLc post med 1 left) [*DPLc_post_med_l akira] #16428373,unk,unk,False,False,False,True,L,5369028,771,DPLc_post_med,54,5,,1347
10523825, (BLVp bonsai left) [*BLVp1_l akira] #10523825,unk,unk,False,False,False,True,L,17455871,408,BLVp1,98,16,,1348
17455871, (BLVp bonsai right) [*BLVp2_r akira] #17455871,unk,unk,False,False,False,True,R,10523825,408,BLVp2,157,10,,1349
17437725,MB2IN-210,unk,unk,False,False,False,True,R,10427055,403,CM13at,88,46,,1350
9583435,FFN-14,FFN,FFN,False,False,False,True,R,9015745,308,ni-neurons MB,59,130,,1351
8177199, (SP2-1;right) [*CM4-dm_r akira] #8177199,unk,unk,False,True,True,True,R,7982896,243,CM4-dm,183,0,,1352
7982896, (SP2-1;left) [*CM4-dm_l akira] #7982896,unk,unk,False,True,True,True,L,8177199,243,CM4-dm,202,0,,1353
17776906, (AF8: PDL_left_sibling) [*DPLp_l akira] #17776906,unk,unk,False,False,False,True,L,4101295,1001,DPLp,77,2,,1354
17696578, (ASB Lander Left) [*DPLc_post_int_l akira] #17696578,unk,unk,False,False,False,True,L,16260741,966,DPLc_post_int,56,25,,1355
4101295, (AF8: PDL_right_sibling) [*DPLp_r akira] #4101295,unk,unk,False,False,False,True,R,17776906,1001,DPLp,119,21,,1356
16260741, (ASB Lander Right) [*DPLc_post_int_r akira] #16260741,unk,unk,False,False,False,True,R,17696578,966,DPLc_post_int,117,43,,1357
7431625,MB2IN-209 (S2: DPLam l 5_ right) [*DPLam_r akira] #7431625,unk,unk,False,False,False,True,R,17047087,876,DPLam,117,38,,1358
16486385,CN-37,unk,unk,False,False,False,True,L,11178891,791,BLVa12,140,42,,1359
11178891,CN-37,unk,unk,False,False,False,True,R,16486385,791,BLVa12,222,30,,1360
13863331,CN-31,FBN,FBN,False,False,False,True,R,15766806,724,DPLc_postat,251,35,,1361
15766806,CN-31,FBN,FBN,False,False,False,True,L,13863331,724,DPLc_postat,194,42,,1362
13986477,LH-29 (I? ; Smash's forgotten ugly cousin_possible PVL005 - 3 Right_sibling) [*BLVa_t_r akira] #13986477,unk,unk,False,False,False,True,R,14514597,640,BLVa_t,117,33,,1363
14514597,LH-29 (I? ; Smash's forgotten ugly cousin_possible PVL005 - 3 Left_sibling) [*BLVa_t_l akira] #14514597,unk,unk,False,False,False,True,L,13986477,640,BLVa_t,76,67,,1364
14434314, (S1: neuron left) [*BLAd-vl_l akira,unk,unk,False,True,True,True,L,13369670,633,unk,116,0,,1365
13369670, (S1: neuron right) [*BLAd-vl_r akira] #13369670,unk,unk,False,True,True,True,R,14434314,633,BLAd-vl,139,0,,1366
12356747,FFN-11,FFN,FFN,False,False,False,True,L,19857573,544,BLVa_t,26,29,,1367
16181377,CN-30,unk,unk,False,False,False,True,R,11703922,505,DPLc_post_int,202,67,,1368
11703922,CN-30,unk,unk,False,False,False,True,L,16181377,505,DPLc_post_int,172,62,,1369
11003707, (DL-LH_cand6_sibling left; BLVa12 a 7) [*BLVa12_l akira] #11003707,unk,unk,False,False,False,True,L,17525174,460,BLVa12,71,31,,1370
17525174, (DL-LH_cand6_sibling right; BLVa12 a 7) [*BLVa12_r akira] #17525174,unk,unk,False,False,False,True,R,11003707,460,BLVa12,138,53,,1371
9445876,LH-22 (LH-22 BLVa12 a 11 left) [*BLP34_l akira] #9445876,unk,unk,False,False,False,True,L,4102413,343,BLP34,139,93,,1372
4102413,LH-22 (LH-22 BLVa12 a 11 _right) [*BLP34_r akira] #4102413,unk,unk,False,False,False,True,R,9445876,343,BLP34,153,70,,1373
9643439, (DPlal outer bilateral 2 right) [*DPlal1-3_lat_r akira] #9643439,unk,unk,False,False,False,True,R,8687096,285,DPlal1-3at,81,41,,1374
13803032,CN-27,unk,unk,False,False,False,True,R,5453333,135,BLAv12at,180,65,,1375
12422147, (UNK horseshoe 2 right) [unknown lineage] #12422147,unk,unk,False,False,False,True,R,17746794,999,unk,27,9,,1376
17729347, (BLP12 hook 2 left) [*BLP12_l akira] #17729347,unk,unk,False,False,False,True,L,17654973,981,BLP12,12,12,,1377
17746794, (UNK horseshoe 2 left) [unknown lineage] #17746794,unk,unk,False,False,False,True,L,12422147,999,unk,52,10,,1378
17743170,MB2ON-124,unk,unk,False,False,False,True,L,13858824,998,BAmv3,110,47,,1379
13858824,MB2ON-124,unk,unk,False,False,False,True,R,17743170,998,BAmv3,103,21,,1380
16485079,CN-35,unk,unk,False,False,False,True,R,17434825,957,BLVa12,121,85,,1381
17434825,CN-35,unk,unk,False,False,False,True,L,16485079,957,BLVa12,129,105,,1382
16848475,FB2IN-17,FB2N,FB2N,False,False,False,True,L,17980792,837,CPd,106,82,,1383
16544485, (ASB LH Interneuron left ) [*DPLm2_l akira] #16544485,unk,unk,False,False,False,True,L,17937123,797,DPLm2,95,21,,1384
16474159, (DPMpm2 2 left) [*CM4-vm_l akira] #16474159,unk,unk,False,False,False,True,L,9291437,788,CM4-vm,57,19,,1385
16045758, (BLP12 claw 2 left) [*BLP12_l akira] #16045758,unk,unk,False,False,False,True,L,10684539,739,BLP12,47,11,,1386
10684539, (BLP12 claw 2 right; BLP12 a 7) [*BLP12_r akira] #10684539,unk,unk,False,False,False,True,R,16045758,739,BLP12,83,21,,1387
14333495,CN-38,unk,unk,False,False,False,True,L,13858797,630,DPLam,175,56,,1388
13858797,CN-38,unk,unk,False,False,False,True,R,14333495,630,DPLam,233,64,,1389
13206239,LH-6,unk,unk,False,False,False,True,L,8847957,594,BLDc,90,50,,1390
3913629,CN-29,unk,unk,False,False,False,True,R,12498338,564,BLAv12at,233,42,,1391
12498338,CN-29,unk,unk,False,False,False,True,L,3913629,564,BLAv12at,163,51,,1392
16070049,CN-21,unk,unk,False,False,False,True,R,12476851,561,BLP34,129,63,,1393
12387154, (AF7: PDL_left_sibling 35) [unknown lineage] #12387154,unk,unk,False,False,False,True,L,8723267,551,unk,91,16,,1394
3913613, (Horseshoe Bilateral right) [*DPMpl12_r akira] #3913613,unk,unk,False,False,False,True,R,11782821,516,DPMpl12,118,41,,1395
11144258, (SNeuron CPLd left _former: Death grip left) [*BLAd-vm_l akira] #11144258,unk,unk,False,False,False,True,L,9800178,479,BLAd-vm,77,23,,1396
9800178, (SNeuron-CPLd right) [*BLAd-vl_r akira] #9800178,unk,unk,False,False,False,True,R,11144258,479,BLAd-vl,61,36,,1397
11004239,CN-33,unk,unk,False,False,False,True,L,8069478,461,DPMpl12,190,63,,1398
8069478,CN-33,unk,unk,False,False,False,True,R,11004239,461,DPMpl12,235,76,,1399
8932110, (Cheech right) [*BLP12_r akira] #8932110,unk,unk,False,False,False,True,R,10540188,410,BLP12,112,38,,1400
16295025,LH-26,unk,unk,False,False,False,True,R,9447255,344,unk,178,11,,1401
19143114, (Scimitar right) [*BLP34_r akira] #19143114,unk,unk,False,False,False,True,R,8884212,303,BLP34,55,62,,1402
11210000,LH-8,unk,unk,False,False,False,True,R,8238322,263,BLVa12,253,83,,1403
8238322,LH-8,unk,unk,False,False,False,True,L,11210000,263,BLVa12,288,100,,1404
17822238,CN-22,unk,unk,False,False,False,True,R,8037197,248,BLVa12,193,65,,1405
8037197,CN-22,unk,unk,False,False,False,True,L,17822238,248,BLVa12,129,66,,1406
13986583,LH-13 (LH to pseudo bridges_right) [*BLDd_r akira] #13986583,unk,unk,False,False,False,True,R,6494274,181,BLDd,126,38,,1407
6494274,LH-13 (LH to pseudo bridges_left) [*BLDd_l akira] #6494274,unk,unk,False,False,False,True,L,13986583,181,BLDd,144,37,,1408
5453333,CN-27,unk,unk,False,False,False,True,L,13803032,135,BLAv12at,215,65,,1409
9291474,Thermo PN 2 (AVL011 PN Right) [*BAlp4_r akira] #9291474,unk,unk,False,True,True,True,R,4985759,120,BAlp4,77,0,,1410
17806341,LH-10 (LH bilateral axon 3_right) [*BLAv12_post_r akira] #17806341,unk,unk,False,False,False,True,R,4680995,111,BLAv12_post,290,32,,1411
4680995,LH-10 (LH bilateral axon 3_left) [*BLAv12_post_l akira] #4680995,unk,unk,False,False,False,True,L,17806341,111,BLAv12_post,359,49,,1412
4636432, (AF13: 3rd-order Thermo (possible PVL005 )4 Left) [*BLVa34_l akira] #4636432,unk,unk,False,False,False,True,L,9808146,107,BLVa34,60,32,,1413
7971031,Thermo PN 1 (PVL005 1 right) [*BLVa34_r akira] #7971031,unk,unk,False,False,False,True,R,4635057,106,BLVa34,78,26,,1414
9287199, (PDL005-like right- (D CB)2 Right) [*DPLm_r akira,unk,unk,False,False,False,True,R,4607160,105,unk,54,32,,1415
4607160, (PDL005-like left) [*DPLm1_l akira] #4607160,unk,unk,False,False,False,True,L,9287199,105,DPLm1,62,30,,1416
11605861,MB2ON-175 (SKT_right) [*BLAl_r akira] #11605861,unk,unk,False,False,False,True,R,4422289,96,BLAl,260,38,,1417
4422289,MB2ON-175 (SKT_left) [*BLAl_l akira] #4422289,unk,unk,False,False,False,True,L,11605861,96,BLAl,213,47,,1418
2628785,CN-36,unk,unk,False,True,True,True,L,4311586,18,BAmd2_v,166,0,,1419
4311586,CN-36,unk,unk,False,True,True,True,R,2628785,18,BAmd2_v,155,0,,1420
10681487, (BLP12 claw 1 right; BLP12 a 3) [*BLP12_r akira] #10681487,unk,unk,False,False,False,True,R,2379544,10,BLP12,45,23,,1421
2379544, (BLP12 claw 1 left) [*BLP12_l akira] #2379544,unk,unk,False,False,False,True,L,10681487,10,BLP12,39,6,,1422
13580849, (DPMpl12 Giraffe 2 right ) [*DPMpl12_r akira] #13580849,unk,unk,False,False,False,True,R,17740547,997,DPMpl12,95,21,,1423
17740547, (DPMpl12 Girraffe 2 left) [*DPMpl12_l akira] #17740547,unk,unk,False,False,False,True,L,13580849,997,DPMpl12,45,34,,1424
10013517, (Axon upstairs right) [*BAla12_r akira] #10013517,unk,unk,False,False,False,True,R,17277623,910,BAla12,200,36,,1425
17277623, (Axon upstairs left) [*BAla12_l akira] #17277623,unk,unk,False,False,False,True,L,10013517,910,BAla12,188,37,,1426
11361875,FFN-27,FFN,FFN,False,False,False,True,R,14493841,639,DPMpl3,132,22,,1427
6250655, (BAlc post ascending 2 right) [*BAlc post_r akira] #6250655,unk,unk,False,False,False,True,R,12452356,559,BAlc post,16,5,,1428
12122924,FBN-28,FBN,FBN,False,False,False,True,R,10612094,421,unk,207,35,,1429
11714576, (Weird PN to LH Right) [*BAlc post_r akira] #11714576,unk,unk,False,False,False,True,R,7168356,207,BAlc post,80,48,,1430
15829660, (PN of GPhN to LH; in mACT(?) right) [*BAla34_r akira] #15829660,unk,unk,False,False,False,True,R,3650006,41,BAla34,69,26,,1431
3650006, (PN of GPhN to LH (left)) [*BAla34_l akira] #3650006,unk,unk,False,False,False,True,L,15829660,41,BAla34,63,24,,1432
17732791, (BAmas12_ven descending 2 left) [*BAmas12_ven_l akira] #17732791,unk,unk,False,False,False,True,L,15334461,995,BAmas12_ven,59,10,,1433
15334461, (BAmas12_ven descending 2 right) [*BAmas12_ven_r akira] #15334461,unk,unk,False,False,False,True,R,17732791,995,BAmas12_ven,59,17,,1434
14495367,MB2ON-133 (BP_right) [*BAlp_ant_r akira] #14495367,unk,unk,False,False,False,True,R,16026677,738,BAlp_ant,163,28,,1435
5480553,FB-4,FBN,FBN,False,False,False,True,R,10202724,383,BAmas12_ven,218,60,,1436
9428865,MB2IN-134,unk,unk,False,False,False,True,L,13674287,340,BAla34,113,91,,1437
17656886, (UNK descending to T1 right) [*DPMpl12_r akira] #17656886,O_dVNC,O_dVNC,False,False,False,True,R,17732256,989,DPMpl12,54,9,,1438
16952648, (DALd midloop 1 left; DALd_l  9) [*DALd_l akira] #16952648,O_dVNC,O_dVNC,False,False,False,True,L,5900426,863,DALd,16,2,,1439
8451818, (ADC1_right) [*DPMl_ant_dor_r akira] #8451818,unk,unk,False,False,False,True,R,11216417,485,DPMl_ant_dor,133,76,,1440
16675987, (DPMl_ant_ven descending 2 left) [*DPMl_ant_ven_l akira] #16675987,O_dVNC,O_dVNC,False,True,True,True,L,13646473,823,DPMl_ant_ven,60,0,,1441
17732311, (DPMl a 3 DPPT left) [DPMl_l] #17732311,O_dVNC,O_dVNC,False,False,False,True,L,5995125,992,DPMl,38,5,,1442
16434824, (BAla34 ascending 3 left) [*BAla34_l akira] #16434824,unk,unk,False,False,False,True,L,17355860,775,BAla34,51,8,,1443
17659219, (DPMpl12 twig right) [*DPMpl12_r akira] #17659219,O_dSEZ,O_dSEZ,False,False,False,True,R,17732291,991,DPMpl12,38,8,,1444
5326407,MB2IN-120,unk,unk,False,False,False,True,R,17315288,915,CPb,50,40,,1445
16007457, (BLA pointer left) [*BLAd-vm_l akira,unk,unk,False,False,False,True,L,8840343,735,unk,33,45,,1446
17425996,MB2IN-165 (Hairbrush_right) [*DPLp_r akira] #17425996,unk,unk,False,False,False,True,R,12667895,575,DPLp,148,77,,1447
12667895,MB2IN-165 (Hairbrush_left ) [*DPLp_l akira] #12667895,unk,unk,False,False,False,True,L,17425996,575,DPLp,176,38,,1448
8689148,FFN-34,FFN,FFN,False,False,False,True,R,5679304,143,CPa,110,22,,1449
5679304,FFN-34,FFN,FFN,False,False,False,True,L,8689148,143,CPa,92,24,,1450
14492880, (DPMl stick right) [*DPMl12_post_r akira] #14492880,unk,unk,False,False,False,True,R,15055590,668,DPMl12_post,132,73,,1451
12420377, (MIXED looper left) [*BLP12_l akira] #12420377,unk,unk,False,False,False,True,L,13242252,555,BLP12,11,4,,1452
17378483, (DPlal outer bilateral 1 right) [*DPlal1-3_lat_r akira,unk,unk,False,False,False,True,R,17360038,938,unk,150,40,,1453
15431795, (SLS_right (CP23 v 5)) [*CPa_r akira] #15431795,unk,unk,False,False,False,True,R,16686371,827,CPa,51,17,,1454
13749806, (telegoro-2 left; Txx_t1r) [*DPMl_ant_dor_l akira] #13749806,O_dVNC,O_dVNC,False,False,False,True,L,14034206,604,DPMl_ant_dor,139,32,,1455
16115575, (CM4-dm Switcheroo 4 right; CM4 dor pos 11 DNs) [*CM4-dm_r akira] #16115575,O_dVNC,O_dVNC,False,False,False,True,R,7227010,210,CM4-dm,46,59,,1456
7227010, (CM4-dm Switcheroo 4 left) [*CM4-vm_l akira] #7227010,O_dVNC,O_dVNC,False,False,False,True,L,16115575,210,CM4-vm,41,51,,1457
5688091, (MBE - Input of Hugin RG Candidates left 1 - paired with #5038920) [*CPe_l akira] #5688091,unk,unk,False,False,False,True,L,5038920,147,CPe,51,14,,1458
7982324, (CPf descending 2 right) [*CPf_r akira] #7982324,O_dSEZ,O_dSEZ,False,False,False,True,R,5684940,146,CPf,90,7,,1459
15623649,FB2IN-12,FB2N,FB2N,False,False,False,True,L,20443457,710,BLP12,381,89,,1460
15585114, (SLU_right) [*DPMpl12_r akira] #15585114,unk,unk,False,False,False,True,R,12782494,578,DPMpl12,59,15,,1461
12782494, (SLU_left) [*DPMpl12_l akira] #12782494,unk,unk,False,False,False,True,L,15585114,578,DPMpl12,89,11,,1462
7982307, (CPf descending ipsilateral-like right) [*CPf_r akira] #7982307,unk,unk,False,False,False,True,R,-1,-1,CPf,116,1,,1463
17729888, (CPa 3 left) [*CPa_l akira] #17729888,unk,unk,False,False,False,True,L,17658927,984,CPa,31,28,,1464
17658927, (CPa 3 right) [*CPa_r akira] #17658927,unk,unk,False,False,False,True,R,17729888,984,CPa,35,18,,1465
16492104,FFN-40,FFN,FFN,False,False,False,True,L,10617840,793,DPLm1,106,11,,1466
10427055,MB2IN-210,unk,unk,False,False,False,True,L,17437725,403,CM13at,86,54,,1467
9015745,FFN-14,FFN,FFN,False,False,False,True,L,9583435,308,ni-neurons MB,64,140,,1468
5091874,FB2IN-15,FB2N,FB2N,False,False,False,True,L,9287906,125,DPLm1,204,85,,1469
9287906,FB2IN-15,FB2N,FB2N,False,False,False,True,R,5091874,125,DPLm1,293,57,,1470
17729424, (BLVa34 small ipsi 2 left) [*BLVa34_l akira] #17729424,unk,unk,False,False,False,True,L,8821758,983,BLVa34,16,6,,1471
14338439, (BLDc A00c pointer 2 left) [BLAd_l akira] #14338439,unk,unk,False,False,False,True,L,8805777,631,BLAd,63,26,,1472
9507904,FFN-29,FFN,FFN,False,False,False,True,R,12325227,543,BLVa_t,127,15,,1473
20443420,Tel5 (Tel-like 5 right) [*BLP34_r akira] #20443420,unk,unk,False,False,False,True,R,5750884,158,BLP34,130,24,,1474
21133456, (UNK brush neuron left) [unknown lineage] #21133456,unk,unk,False,False,False,True,L,-1,-1,unk,37,10,,1475
17654973, (BLP12 hook 2 right) [*BLP12_r akira] #17654973,unk,unk,False,False,False,True,R,17729347,981,BLP12,6,1,,1476
17729195, (BLDc crinkled left) [*BLDc_l akira] #17729195,unk,unk,False,False,False,True,L,5545085,980,BLDc,27,5,,1477
17732270, (CM4-dm Switcheroo 3 left) [*CM4-dm_l akira] #17732270,O_dVNC,O_dVNC,False,False,False,True,L,6125806,990,CM4-dm,84,22,,1478
5545085, (BLDc crinkled right) [*BLDc_r akira] #5545085,unk,unk,False,False,False,True,R,17729195,980,BLDc,17,5,,1479
6125806, (CM4-dm Switcheroo 3 right; DPMpm b 6; CM4 dor pos 6 TODO DNs) [*CM4-dm_r akira,O_dVNC,O_dVNC,False,False,False,True,R,17732270,990,unk,86,9,,1480
12884490, (BLVa_t ascending 1 right) [*BLVa_t_r akira] #12884490,unk,unk,False,False,False,True,R,12367568,550,BLVa_t,89,22,,1481
11717001, (BLP12 gripper 1 left; dpn_left_1304_1) [*BLP12_l akira] #11717001,unk,unk,False,True,True,True,L,10683313,506,BLP12,69,14,,1482
10683313, (BLP12 gripper 1 right; BLP12 a 6) [*BLP12_r akira] #10683313,unk,unk,False,True,True,True,R,11717001,506,BLP12,62,0,,1483
10527147, (CP descending contralateral 3 left) [*CPe_l akira] #10527147,unk,unk,False,False,False,True,L,7573476,409,CPe,45,2,,1484
7573476, (CP descending contralateral 3 right) [*CPf_r akira] #7573476,unk,unk,False,False,False,True,R,10527147,409,CPf,74,4,,1485
17729110, (BLAvm bilateral neuron 5 left) [*BLAvm ant_l akira] #17729110,unk,unk,False,False,False,True,L,16399845,977,BLAvm ant,71,26,,1486
15638906,MB2IN-169 (DPLal 3 R) [*DPLal1-3_r akira] #15638906,unk,unk,False,False,False,True,R,17360010,934,DPLal1-3,117,26,,1487
8544824, (BLP claw 3 right) [*BLP34_r akira] #8544824,unk,unk,False,False,False,True,R,16838915,835,BLP34,29,13,,1488
16799809,MB2IN-168 (neuron 16799810 has a wrong soma left) [*BLAvm ant_l akira] #16799809,unk,unk,False,False,False,True,L,16369928,833,BLAvm ant,61,33,,1489
15547235, (BAmd1 PN 2 left) [*BAmd1_l akira] #15547235,unk,unk,False,True,True,True,L,17036132,692,BAmd1,79,0,,1490
17036132, (BAmd1 PN 2 right) [*BAmd1_r akira] #17036132,unk,unk,False,True,True,True,R,15547235,692,BAmd1,73,0,,1491
16629886, (BLAvm bilateral neuron 3 right; VLP LAL) [*BLAvm ant_r akira] #16629886,unk,unk,False,False,False,True,R,14995061,664,BLAvm ant,28,8,,1492
11157622, (BAmd1 PN 1 left) [*BAmd1_l akira] #11157622,unk,unk,False,True,True,True,L,17036160,481,BAmd1,62,0,,1493
8253620, (MB2IN-159 left alternative) [*DPlal1-3_ant_l akira] #8253620,unk,unk,False,False,False,True,L,18639459,264,DPlal1-3_ant,198,26,,1494
10915553, (CM4-dm Switcheroo 1 left) [*CM4-dm_l akira] #10915553,unk,unk,False,False,False,True,L,11905911,449,CM4-dm,47,5,,1495
10282065, (BLAv12 lat bilateral neuron 1 left) [*BLAv12_lat_l akira] #10282065,unk,unk,False,False,False,True,L,5946241,392,BLAv12at,163,19,,1496
15985265, (BLD interneuron left) [*BLDc_l akira] #15985265,unk,unk,False,False,False,True,L,17827115,733,BLDc,62,9,,1497
18264509,MB2ON-188 (neuron 18264510 right) [*CM4-vm_r akira] #18264509,unk,unk,False,False,False,True,R,10400440,400,CM4-vm,53,25,,1498
15096548, (BLAv12_lat pointer 2 left) [*BLAv12_lat_l akira] #15096548,unk,unk,False,False,False,True,L,13841523,670,BLAv12at,23,1,,1499
9606496, (BLP12 descending 1 right; BPL 2; BLP12 a 2) [*BLP12_r akira] #9606496,unk,unk,False,True,True,True,R,11717030,509,BLP12,44,39,,1500
11037238, (down_PVL09_PN-OLP_left) [*DPLal1-3_l akira] #11037238,unk,unk,False,False,False,True,L,7719118,471,DPLal1-3,144,36,,1501
10922020, (MIXED bilateral left) [unknown lineage] #10922020,unk,unk,False,False,False,True,L,17654638,452,unk,62,33,,1502
20278329, (BLP12 spaghetti right; BLP12 a 11) [*BLP12_r akira] #20278329,unk,unk,False,True,True,True,R,11719626,512,BLP12,101,0,,1503
11013351,CN-12,FBN,FBN,False,False,False,True,L,11909406,465,DAMv12_med,188,41,,1504
17813006,MB2ON-53 (AD ; DALcm12 m ant lat 7_right) [*DALcm12-m_r akira] #17813006,unk,unk,False,False,False,True,R,9051960,310,DALcm12-m,239,41,,1505
17827011, (BLP12 hook x? left; ASB Handover) [*BLP12_l akira,unk,unk,False,False,False,True,L,-1,-1,unk,23,7,,1506
17728781, (BAlp4 ascending 5 left) [*BAlp4_l akira] #17728781,unk,unk,False,False,False,True,L,13644685,973,BAlp4,19,13,,1507
8391330, (DPMl a 2 DPPT neuron left) [DPMl_l] #8391330,O_dVNC,O_dVNC,False,False,False,True,L,5993765,1117,DPMl,43,12,,1508
13644685, (BAlp4 ascending 5 right) [*BAlp4_r akira] #13644685,unk,unk,False,False,False,True,R,17728781,973,BAlp4,36,14,,1509
16933362,FFN-41,FFN,FFN,False,False,False,True,L,4234016,853,DPLal1-3,66,39,,1510
16431065, (BAla34 large span neuron left) [*BAla34_l akira] #16431065,unk,unk,False,False,False,True,L,17587710,772,BAla34,43,6,,1511
