,0
22877,18
22878,46
22879,41
22880,18
22881,28
22882,41
22883,41
22884,46
22885,46
22886,10
22887,46
22888,46
22889,5
22890,6
22891,38
22892,24
22893,46
22894,46
22895,46
22896,28
22897,46
22898,10
22899,46
22900,46
22901,6
22902,46
22903,8
22904,44
22905,44
22906,46
22907,6
22908,28
22909,24
22910,35
22911,42
22912,28
22913,24
22914,24
22915,35
22916,38
22917,35
22918,35
22919,17
22920,35
22921,35
22922,35
22923,35
22924,35
22925,35
22926,35
22927,35
22928,24
22929,37
22930,35
22931,37
22932,37
22933,35
22934,0
22935,37
22936,28
22937,37
22938,35
22939,20
22940,35
22941,35
22942,35
22943,35
22944,37
22945,37
22946,24
22947,24
22948,35
22949,37
22950,24
22951,24
22952,28
22953,28
22954,28
22955,37
22956,35
22957,35
22958,35
22959,35
22960,37
22961,37
22962,35
22963,35
22964,35
22965,35
22966,35
22967,42
22968,47
22969,35
22970,35
22971,28
22972,35
22973,35
22974,24
22975,24
22976,24
22977,35
22978,35
22979,35
22980,37
22981,35
22982,8
22983,42
22984,35
22985,24
22986,35
22987,42
22988,35
22989,37
22990,24
22991,35
22992,35
22993,35
22994,24
22995,35
22996,35
22997,37
22998,24
22999,35
23000,35
23001,35
23002,24
23003,35
23004,17
23005,35
23006,24
23007,20
23008,37
23009,35
23010,35
23011,28
23012,35
23013,8
23014,35
23015,8
23016,28
23017,35
23018,37
23019,35
23020,35
23021,35
23022,35
23023,35
23024,35
23025,35
23026,28
23027,20
23028,35
23029,35
23030,24
23031,35
23032,8
23033,37
23034,28
23035,37
23036,8
23037,35
23038,35
23039,42
23040,28
23041,35
23042,37
23043,35
23044,35
23045,28
23046,8
23047,35
23048,33
23049,33
23050,24
23051,37
23052,37
23053,37
23054,24
23055,24
23056,18
23057,38
23058,20
23059,35
23060,33
23061,28
23062,37
23063,37
23064,35
23065,35
23066,37
23067,38
23068,37
23069,35
23070,44
23071,44
23072,24
23073,35
23074,27
23075,24
23076,37
23077,15
23078,27
23079,27
23080,27
23081,27
23082,28
23083,37
23084,27
23085,37
23086,0
23087,0
23088,37
23089,0
23090,0
23091,37
23092,27
23093,27
23094,27
23095,27
23096,27
23097,27
23098,27
23099,27
23100,27
23101,27
23102,27
23103,27
23104,37
23105,42
23106,37
23107,0
23108,27
23109,27
23110,27
23111,27
23112,27
23113,27
23114,27
23115,27
23116,27
23117,27
23118,27
23119,27
23120,27
23121,27
23122,27
23123,27
23124,37
23125,27
23126,27
23127,27
23128,27
23129,27
23130,37
23131,27
23132,27
23133,0
23134,41
23135,27
23136,27
23137,27
23138,27
23139,27
23140,27
23141,27
23142,27
23143,27
23144,27
23145,27
23146,27
23147,27
23148,0
23149,37
23150,27
23151,27
23152,27
23153,15
23154,0
23155,27
23156,27
23157,0
23158,27
23159,27
23160,27
23161,27
23162,27
23163,27
23164,27
23165,27
23166,27
23167,27
23168,27
23169,27
23170,37
23171,27
23172,28
23173,8
23174,27
23175,0
23176,0
23177,27
23178,27
23179,0
23180,27
23181,0
23182,27
23183,27
23184,27
23185,37
23186,37
23187,27
23188,27
23189,27
23190,27
23191,27
23192,27
23193,37
23194,37
23195,37
23196,28
23197,27
23198,0
23199,27
23200,46
23201,27
23202,27
23203,37
23204,27
23205,8
23206,27
23207,27
23208,27
23209,37
23210,27
23211,27
23212,27
23213,27
23214,27
23215,28
23216,27
23217,27
23218,27
23219,27
23220,27
23221,18
23222,28
23223,28
23224,37
23225,37
23226,39
23227,27
23228,27
23229,27
23230,0
23231,27
23232,27
23233,18
23234,27
23235,37
23236,44
23237,44
23238,27
23239,27
23240,28
23241,24
23242,8
23243,42
23244,28
23245,28
23246,28
23247,18
23248,17
23249,17
23250,24
23251,17
23252,8
23253,8
23254,17
23255,37
23256,8
23257,17
23258,17
23259,24
23260,28
23261,28
23262,18
23263,28
23264,28
23265,28
23266,18
23267,28
23268,28
23269,28
23270,17
23271,3
23272,3
23273,8
23274,28
23275,24
23276,46
23277,28
23278,24
23279,28
23280,28
23281,28
23282,28
23283,28
23284,28
23285,28
23286,28
23287,28
23288,24
23289,37
23290,17
23291,24
23292,28
23293,37
23294,24
23295,24
23296,17
23297,24
23298,17
23299,17
23300,39
23301,18
23302,37
23303,24
23304,24
23305,24
23306,24
23307,24
23308,28
23309,18
23310,18
23311,18
23312,28
23313,17
23314,24
23315,17
23316,24
23317,28
23318,37
23319,42
23320,8
23321,24
23322,28
23323,8
23324,17
23325,24
23326,37
23327,24
23328,17
23329,37
23330,28
23331,37
23332,18
23333,24
23334,28
23335,24
23336,17
23337,37
23338,18
23339,3
23340,37
23341,8
23342,24
23343,28
23344,24
23345,37
23346,37
23347,0
23348,0
23349,24
23350,18
23351,17
23352,17
23353,24
23354,24
23355,24
23356,28
23357,24
23358,27
23359,17
23360,20
23361,17
23362,38
23363,37
23364,8
23365,28
23366,46
23367,27
23368,37
23369,37
23370,37
23371,8
23372,28
23373,27
23374,37
23375,24
23376,37
23377,27
23378,28
23379,37
23380,41
23381,17
23382,24
23383,28
23384,37
23385,28
23386,28
23387,38
23388,17
23389,17
23390,3
23391,24
23392,17
23393,28
23394,27
23395,28
23396,0
23397,24
23398,28
23399,34
23400,27
23401,17
23402,44
23403,44
23404,28
23405,28
23406,35
23407,24
23408,35
23409,42
23410,24
23411,35
23412,24
23413,35
23414,3
23415,35
23416,35
23417,17
23418,35
23419,35
23420,17
23421,17
23422,35
23423,35
23424,35
23425,35
23426,35
23427,35
23428,35
23429,35
23430,35
23431,35
23432,35
23433,35
23434,35
23435,35
23436,35
23437,20
23438,17
23439,35
23440,35
23441,35
23442,33
23443,35
23444,35
23445,35
23446,35
23447,35
23448,35
23449,35
23450,24
23451,24
23452,35
23453,35
23454,35
23455,35
23456,35
23457,35
23458,35
23459,35
23460,35
23461,35
23462,35
23463,3
23464,35
23465,42
23466,23
23467,35
23468,35
23469,35
23470,35
23471,35
23472,35
23473,35
23474,35
23475,35
23476,35
23477,35
23478,35
23479,35
23480,35
23481,42
23482,35
23483,35
23484,35
23485,42
23486,42
23487,42
23488,35
23489,35
23490,35
23491,35
23492,35
23493,35
23494,20
23495,35
23496,17
23497,35
23498,35
23499,35
23500,35
23501,37
23502,17
23503,35
23504,38
23505,20
23506,35
23507,35
23508,35
23509,35
23510,35
23511,42
23512,17
23513,35
23514,24
23515,35
23516,35
23517,35
23518,3
23519,35
23520,35
23521,17
23522,35
23523,35
23524,35
23525,20
23526,20
23527,17
23528,33
23529,35
23530,35
23531,35
23532,35
23533,35
23534,17
23535,17
23536,35
23537,42
23538,35
23539,24
23540,35
23541,35
23542,35
23543,35
23544,42
23545,17
23546,35
23547,3
23548,35
23549,35
23550,35
23551,35
23552,35
23553,38
23554,3
23555,3
23556,20
23557,35
23558,47
23559,18
23560,35
23561,35
23562,35
23563,35
23564,24
23565,24
23566,24
23567,20
23568,44
23569,44
23570,35
23571,35
23572,27
23573,44
23574,37
23575,37
23576,27
23577,27
23578,27
23579,27
23580,28
23581,37
23582,27
23583,37
23584,0
23585,0
23586,37
23587,0
23588,37
23589,37
23590,37
23591,27
23592,27
23593,27
23594,27
23595,27
23596,27
23597,27
23598,27
23599,27
23600,27
23601,27
23602,37
23603,8
23604,37
23605,37
23606,27
23607,27
23608,27
23609,27
23610,27
23611,27
23612,27
23613,27
23614,27
23615,27
23616,27
23617,27
23618,27
23619,27
23620,27
23621,0
23622,37
23623,27
23624,27
23625,27
23626,27
23627,27
23628,37
23629,27
23630,27
23631,0
23632,5
23633,27
23634,27
23635,27
23636,27
23637,0
23638,27
23639,27
23640,10
23641,27
23642,27
23643,27
23644,27
23645,27
23646,37
23647,37
23648,27
23649,27
23650,0
23651,15
23652,0
23653,15
23654,27
23655,0
23656,37
23657,37
23658,0
23659,27
23660,27
23661,27
23662,27
23663,27
23664,27
23665,27
23666,27
23667,37
23668,37
23669,0
23670,27
23671,8
23672,0
23673,0
23674,37
23675,27
23676,0
23677,0
23678,27
23679,0
23680,27
23681,27
23682,27
23683,37
23684,37
23685,27
23686,27
23687,27
23688,27
23689,27
23690,27
23691,37
23692,37
23693,37
23694,28
23695,27
23696,0
23697,27
23698,27
23699,27
23700,0
23701,37
23702,0
23703,8
23704,27
23705,27
23706,27
23707,0
23708,27
23709,10
23710,28
23711,27
23712,27
23713,28
23714,27
23715,27
23716,27
23717,27
23718,27
23719,18
23720,46
23721,28
23722,8
23723,8
23724,13
23725,27
23726,27
23727,27
23728,0
23729,37
23730,27
23731,18
23732,10
23733,37
23734,44
23735,44
23736,27
23737,27
23738,10
23739,24
23740,0
23741,42
23742,27
23743,27
23744,27
23745,10
23746,28
23747,0
23748,10
23749,8
23750,0
23751,0
23752,0
23753,0
23754,0
23755,10
23756,10
23757,10
23758,10
23759,10
23760,10
23761,10
23762,10
23763,10
23764,27
23765,10
23766,27
23767,10
23768,0
23769,8
23770,8
23771,0
23772,10
23773,10
23774,10
23775,10
23776,27
23777,10
23778,10
23779,10
23780,10
23781,10
23782,27
23783,27
23784,10
23785,10
23786,10
23787,10
23788,0
23789,10
23790,10
23791,10
23792,10
23793,10
23794,0
23795,10
23796,10
23797,0
23798,5
23799,10
23800,10
23801,10
23802,27
23803,0
23804,10
23805,10
23806,10
23807,10
23808,10
23809,10
23810,10
23811,10
23812,0
23813,8
23814,10
23815,10
23816,10
23817,15
23818,0
23819,0
23820,10
23821,0
23822,10
23823,10
23824,10
23825,10
23826,10
23827,10
23828,27
23829,10
23830,10
23831,10
23832,27
23833,10
23834,37
23835,0
23836,28
23837,8
23838,10
23839,0
23840,0
23841,10
23842,10
23843,0
23844,27
23845,0
23846,27
23847,10
23848,10
23849,0
23850,0
23851,10
23852,10
23853,0
23854,10
23855,10
23856,10
23857,37
23858,8
23859,8
23860,24
23861,10
23862,0
23863,27
23864,10
23865,27
23866,0
23867,8
23868,0
23869,8
23870,27
23871,10
23872,27
23873,10
23874,10
23875,10
23876,27
23877,27
23878,18
23879,28
23880,10
23881,27
23882,10
23883,10
23884,27
23885,18
23886,46
23887,28
23888,37
23889,37
23890,41
23891,27
23892,10
23893,10
23894,0
23895,10
23896,27
23897,18
23898,10
23899,0
23900,44
23901,44
23902,27
23903,10
23904,10
23905,24
23906,0
23907,15
23908,27
23909,10
23910,27
23911,10
23912,28
23913,37
23914,10
23915,8
23916,0
23917,0
23918,0
23919,0
23920,0
23921,37
23922,10
23923,10
23924,10
23925,10
23926,10
23927,10
23928,10
23929,10
23930,10
23931,10
23932,10
23933,10
23934,0
23935,8
23936,8
23937,37
23938,10
23939,10
23940,10
23941,10
23942,27
23943,10
23944,10
23945,10
23946,10
23947,10
23948,10
23949,27
23950,10
23951,10
23952,0
23953,10
23954,0
23955,10
23956,10
23957,10
23958,10
23959,10
23960,0
23961,10
23962,10
23963,0
23964,36
23965,10
23966,10
23967,10
23968,10
23969,0
23970,10
23971,10
23972,10
23973,10
23974,10
23975,10
23976,10
23977,10
23978,0
23979,8
23980,10
23981,10
23982,10
23983,0
23984,0
23985,42
23986,10
23987,0
23988,10
23989,10
23990,10
23991,10
23992,10
23993,10
23994,27
23995,10
23996,10
23997,10
23998,27
23999,0
24000,37
24001,0
24002,28
24003,8
24004,0
24005,0
24006,0
24007,10
24008,10
24009,0
24010,0
24011,8
24012,0
24013,10
24014,10
24015,0
24016,0
24017,10
24018,10
24019,0
24020,10
24021,10
24022,10
24023,37
24024,8
24025,37
24026,24
24027,10
24028,0
24029,10
24030,10
24031,10
24032,0
24033,8
24034,0
24035,8
24036,10
24037,10
24038,10
24039,10
24040,0
24041,10
24042,27
24043,10
24044,10
24045,28
24046,10
24047,10
24048,10
24049,10
24050,10
24051,28
24052,46
24053,28
24054,8
24055,37
24056,41
24057,27
24058,10
24059,10
24060,0
24061,10
24062,10
24063,18
24064,10
24065,8
24066,44
24067,44
24068,27
24069,10
24070,10
24071,24
24072,0
24073,15
24074,27
24075,10
24076,27
24077,10
24078,28
24079,37
24080,10
24081,37
24082,0
24083,0
24084,0
24085,0
24086,0
24087,37
24088,10
24089,10
24090,10
24091,10
24092,10
24093,10
24094,10
24095,27
24096,27
24097,10
24098,10
24099,10
24100,0
24101,8
24102,8
24103,0
24104,10
24105,10
24106,10
24107,10
24108,27
24109,28
24110,10
24111,10
24112,10
24113,10
24114,10
24115,10
24116,10
24117,10
24118,0
24119,0
24120,37
24121,10
24122,10
24123,10
24124,10
24125,10
24126,0
24127,10
24128,10
24129,0
24130,36
24131,10
24132,10
24133,10
24134,10
24135,0
24136,10
24137,10
24138,10
24139,10
24140,10
24141,10
24142,10
24143,10
24144,0
24145,8
24146,10
24147,10
24148,10
24149,0
24150,0
24151,0
24152,10
24153,0
24154,10
24155,10
24156,10
24157,10
24158,10
24159,10
24160,27
24161,10
24162,10
24163,10
24164,27
24165,37
24166,37
24167,0
24168,27
24169,0
24170,0
24171,0
24172,0
24173,10
24174,10
24175,0
24176,0
24177,0
24178,27
24179,10
24180,10
24181,0
24182,0
24183,10
24184,10
24185,0
24186,10
24187,10
24188,10
24189,37
24190,37
24191,37
24192,24
24193,10
24194,0
24195,10
24196,10
24197,10
24198,0
24199,37
24200,0
24201,8
24202,10
24203,10
24204,10
24205,0
24206,10
24207,10
24208,27
24209,27
24210,18
24211,28
24212,10
24213,10
24214,10
24215,10
24216,10
24217,24
24218,46
24219,28
24220,37
24221,37
24222,41
24223,27
24224,10
24225,10
24226,0
24227,10
24228,10
24229,18
24230,10
24231,37
24232,44
24233,44
24234,27
24235,10
24236,35
24237,24
24238,35
24239,42
24240,24
24241,35
24242,24
24243,35
24244,17
24245,35
24246,35
24247,17
24248,35
24249,35
24250,35
24251,35
24252,35
24253,35
24254,35
24255,35
24256,35
24257,35
24258,35
24259,35
24260,35
24261,35
24262,24
24263,35
24264,35
24265,35
24266,8
24267,17
24268,17
24269,35
24270,35
24271,35
24272,24
24273,35
24274,24
24275,35
24276,35
24277,35
24278,35
24279,35
24280,24
24281,24
24282,35
24283,24
24284,35
24285,35
24286,35
24287,35
24288,35
24289,35
24290,35
24291,35
24292,35
24293,35
24294,35
24295,42
24296,47
24297,35
24298,35
24299,35
24300,35
24301,35
24302,35
24303,35
24304,35
24305,35
24306,35
24307,35
24308,37
24309,35
24310,35
24311,42
24312,35
24313,24
24314,35
24315,42
24316,8
24317,8
24318,24
24319,35
24320,35
24321,35
24322,35
24323,35
24324,35
24325,35
24326,24
24327,35
24328,35
24329,35
24330,24
24331,37
24332,17
24333,35
24334,24
24335,20
24336,35
24337,35
24338,35
24339,37
24340,35
24341,8
24342,8
24343,8
24344,37
24345,35
24346,35
24347,35
24348,35
24349,35
24350,35
24351,8
24352,35
24353,35
24354,37
24355,35
24356,35
24357,35
24358,24
24359,35
24360,35
24361,24
24362,37
24363,37
24364,8
24365,35
24366,8
24367,42
24368,24
24369,35
24370,35
24371,35
24372,35
24373,37
24374,17
24375,8
24376,18
24377,38
24378,35
24379,24
24380,35
24381,37
24382,24
24383,38
24384,38
24385,38
24386,3
24387,35
24388,13
24389,24
24390,35
24391,35
24392,35
24393,35
24394,35
24395,38
24396,37
24397,35
24398,44
24399,44
24400,24
24401,35
24402,35
24403,24
24404,8
24405,42
24406,24
24407,24
24408,24
24409,35
24410,17
24411,35
24412,35
24413,8
24414,8
24415,8
24416,35
24417,8
24418,35
24419,35
24420,35
24421,35
24422,24
24423,37
24424,35
24425,35
24426,35
24427,37
24428,24
24429,24
24430,24
24431,35
24432,35
24433,17
24434,35
24435,8
24436,35
24437,24
24438,35
24439,35
24440,24
24441,35
24442,35
24443,24
24444,35
24445,35
24446,24
24447,24
24448,35
24449,24
24450,8
24451,35
24452,35
24453,35
24454,35
24455,37
24456,35
24457,35
24458,35
24459,35
24460,35
24461,35
24462,5
24463,35
24464,35
24465,24
24466,37
24467,35
24468,24
24469,24
24470,24
24471,35
24472,35
24473,35
24474,35
24475,35
24476,8
24477,35
24478,35
24479,24
24480,35
24481,8
24482,8
24483,8
24484,35
24485,35
24486,35
24487,35
24488,24
24489,35
24490,35
24491,35
24492,24
24493,35
24494,24
24495,35
24496,24
24497,35
24498,17
24499,35
24500,34
24501,8
24502,35
24503,37
24504,35
24505,35
24506,35
24507,8
24508,24
24509,8
24510,8
24511,35
24512,35
24513,35
24514,17
24515,35
24516,35
24517,35
24518,35
24519,35
24520,35
24521,17
24522,35
24523,38
24524,8
24525,35
24526,35
24527,24
24528,37
24529,37
24530,8
24531,35
24532,35
24533,30
24534,24
24535,24
24536,37
24537,35
24538,37
24539,24
24540,27
24541,24
24542,35
24543,38
24544,35
24545,24
24546,35
24547,37
24548,24
24549,38
24550,38
24551,38
24552,8
24553,35
24554,13
24555,24
24556,37
24557,35
24558,8
24559,35
24560,37
24561,18
24562,37
24563,8
24564,44
24565,44
24566,24
24567,17
24568,10
24569,24
24570,37
24571,15
24572,27
24573,27
24574,27
24575,10
24576,28
24577,37
24578,10
24579,37
24580,0
24581,0
24582,37
24583,0
24584,37
24585,37
24586,10
24587,10
24588,27
24589,10
24590,10
24591,10
24592,10
24593,27
24594,27
24595,27
24596,27
24597,10
24598,37
24599,8
24600,8
24601,37
24602,10
24603,27
24604,10
24605,10
24606,27
24607,28
24608,10
24609,10
24610,10
24611,10
24612,27
24613,27
24614,27
24615,27
24616,0
24617,0
24618,37
24619,10
24620,10
24621,10
24622,27
24623,27
24624,0
24625,27
24626,0
24627,0
24628,36
24629,27
24630,10
24631,27
24632,27
24633,0
24634,27
24635,10
24636,10
24637,10
24638,10
24639,27
24640,10
24641,10
24642,0
24643,8
24644,10
24645,10
24646,0
24647,0
24648,0
24649,0
24650,10
24651,0
24652,10
24653,10
24654,27
24655,0
24656,10
24657,10
24658,27
24659,10
24660,27
24661,27
24662,27
24663,37
24664,37
24665,0
24666,27
24667,37
24668,0
24669,0
24670,37
24671,27
24672,37
24673,0
24674,27
24675,0
24676,27
24677,27
24678,10
24679,37
24680,37
24681,10
24682,10
24683,0
24684,27
24685,27
24686,27
24687,37
24688,37
24689,37
24690,37
24691,10
24692,0
24693,27
24694,10
24695,27
24696,0
24697,37
24698,0
24699,8
24700,27
24701,27
24702,27
24703,37
24704,0
24705,10
24706,27
24707,27
24708,28
24709,28
24710,28
24711,27
24712,10
24713,27
24714,27
24715,28
24716,46
24717,28
24718,8
24719,37
24720,39
24721,27
24722,10
24723,27
24724,0
24725,0
24726,27
24727,18
24728,10
24729,37
24730,44
24731,44
24732,27
24733,27
24734,24
24735,24
24736,8
24737,42
24738,37
24739,24
24740,24
24741,24
24742,17
24743,37
24744,24
24745,35
24746,37
24747,35
24748,17
24749,8
24750,17
24751,17
24752,24
24753,24
24754,24
24755,37
24756,24
24757,24
24758,24
24759,24
24760,24
24761,24
24762,24
24763,24
24764,35
24765,17
24766,17
24767,37
24768,24
24769,24
24770,28
24771,24
24772,24
24773,24
24774,24
24775,24
24776,24
24777,24
24778,24
24779,24
24780,24
24781,24
24782,8
24783,35
24784,35
24785,24
24786,24
24787,24
24788,24
24789,24
24790,17
24791,24
24792,24
24793,17
24794,41
24795,24
24796,24
24797,24
24798,37
24799,24
24800,24
24801,18
24802,37
24803,24
24804,24
24805,24
24806,35
24807,24
24808,17
24809,17
24810,24
24811,35
24812,35
24813,8
24814,24
24815,24
24816,24
24817,8
24818,17
24819,24
24820,37
24821,24
24822,24
24823,24
24824,24
24825,24
24826,24
24827,37
24828,24
24829,35
24830,17
24831,8
24832,34
24833,24
24834,24
24835,37
24836,24
24837,24
24838,35
24839,24
24840,24
24841,8
24842,24
24843,24
24844,24
24845,17
24846,17
24847,24
24848,17
24849,24
24850,24
24851,24
24852,24
24853,35
24854,17
24855,8
24856,17
24857,24
24858,8
24859,24
24860,28
24861,24
24862,8
24863,8
24864,35
24865,25
24866,24
24867,24
24868,24
24869,24
24870,24
24871,35
24872,37
24873,24
24874,18
24875,17
24876,24
24877,18
24878,24
24879,24
24880,24
24881,3
24882,18
24883,17
24884,35
24885,35
24886,17
24887,18
24888,37
24889,24
24890,24
24891,24
24892,24
24893,18
24894,37
24895,35
24896,44
24897,44
24898,37
24899,24
24900,27
24901,24
24902,8
24903,15
24904,27
24905,28
24906,27
24907,37
24908,17
24909,8
24910,27
24911,8
24912,37
24913,37
24914,8
24915,37
24916,37
24917,37
24918,28
24919,27
24920,27
24921,27
24922,27
24923,27
24924,27
24925,27
24926,27
24927,27
24928,27
24929,27
24930,37
24931,3
24932,3
24933,37
24934,27
24935,27
24936,27
24937,27
24938,27
24939,27
24940,27
24941,27
24942,27
24943,27
24944,27
24945,27
24946,27
24947,27
24948,27
24949,27
24950,37
24951,27
24952,27
24953,27
24954,27
24955,27
24956,37
24957,27
24958,37
24959,8
24960,39
24961,28
24962,27
24963,27
24964,27
24965,27
24966,27
24967,27
24968,27
24969,27
24970,27
24971,27
24972,27
24973,37
24974,0
24975,17
24976,27
24977,10
24978,37
24979,15
24980,0
24981,42
24982,27
24983,0
24984,37
24985,37
24986,27
24987,27
24988,37
24989,0
24990,27
24991,27
24992,27
24993,27
24994,27
24995,37
24996,8
24997,0
24998,28
24999,17
25000,27
25001,37
25002,37
25003,27
25004,37
25005,0
25006,27
25007,8
25008,28
25009,27
25010,28
25011,8
25012,8
25013,27
25014,27
25015,27
25016,27
25017,27
25018,27
25019,8
25020,17
25021,42
25022,24
25023,27
25024,37
25025,27
25026,27
25027,27
25028,37
25029,37
25030,27
25031,42
25032,27
25033,27
25034,27
25035,28
25036,27
25037,10
25038,28
25039,27
25040,28
25041,18
25042,28
25043,27
25044,27
25045,27
25046,27
25047,38
25048,46
25049,18
25050,17
25051,37
25052,39
25053,27
25054,27
25055,27
25056,0
25057,37
25058,27
25059,18
25060,10
25061,37
25062,44
25063,44
25064,27
25065,27
25066,44
25067,44
25068,44
25069,44
25070,44
25071,44
25072,44
25073,44
25074,44
25075,44
25076,44
25077,44
25078,44
25079,44
25080,44
25081,44
25082,44
25083,44
25084,44
25085,44
25086,44
25087,44
25088,44
25089,44
25090,44
25091,44
25092,44
25093,44
25094,44
25095,44
25096,44
25097,44
25098,44
25099,44
25100,44
25101,44
25102,44
25103,44
25104,44
25105,44
25106,44
25107,44
25108,44
25109,44
25110,44
25111,44
25112,44
25113,44
25114,44
25115,44
25116,44
25117,44
25118,44
25119,44
25120,44
25121,44
25122,44
25123,44
25124,44
25125,44
25126,44
25127,44
25128,44
25129,44
25130,44
25131,44
25132,44
25133,44
25134,44
25135,44
25136,44
25137,44
25138,44
25139,44
25140,44
25141,44
25142,44
25143,44
25144,44
25145,44
25146,44
25147,44
25148,44
25149,44
25150,44
25151,44
25152,44
25153,44
25154,44
25155,44
25156,44
25157,44
25158,44
25159,44
25160,44
25161,44
25162,44
25163,44
25164,44
25165,44
25166,44
25167,44
25168,44
25169,44
25170,44
25171,44
25172,44
25173,44
25174,44
25175,44
25176,44
25177,44
25178,44
25179,44
25180,44
25181,44
25182,44
25183,44
25184,44
25185,44
25186,44
25187,44
25188,44
25189,44
25190,44
25191,44
25192,44
25193,44
25194,44
25195,44
25196,44
25197,44
25198,44
25199,44
25200,44
25201,44
25202,44
25203,44
25204,44
25205,44
25206,44
25207,44
25208,44
25209,44
25210,44
25211,44
25212,44
25213,44
25214,44
25215,44
25216,44
25217,44
25218,44
25219,44
25220,44
25221,44
25222,44
25223,44
25224,44
25225,44
25226,44
25227,44
25228,44
25229,44
25230,44
25231,44
25232,44
25233,44
25234,44
25235,44
25236,44
25237,44
25238,44
25239,44
25240,44
25241,44
25242,44
25243,44
25244,44
25245,44
25246,44
25247,44
25248,44
25249,44
25250,44
25251,44
25252,44
25253,44
25254,44
25255,44
25256,44
25257,44
25258,44
25259,44
25260,44
25261,44
25262,44
25263,44
25264,44
25265,44
25266,44
25267,44
25268,44
25269,44
25270,44
25271,44
25272,44
25273,44
25274,44
25275,44
25276,44
25277,44
25278,44
25279,44
25280,44
25281,44
25282,44
25283,44
25284,44
25285,44
25286,44
25287,44
25288,44
25289,44
25290,44
25291,44
25292,44
25293,44
25294,44
25295,44
25296,44
25297,44
25298,44
25299,44
25300,44
25301,44
25302,44
25303,44
25304,44
25305,44
25306,44
25307,44
25308,44
25309,44
25310,44
25311,44
25312,44
25313,44
25314,44
25315,44
25316,44
25317,44
25318,44
25319,44
25320,44
25321,44
25322,44
25323,44
25324,44
25325,44
25326,44
25327,44
25328,44
25329,44
25330,44
25331,44
25332,44
25333,44
25334,44
25335,44
25336,44
25337,44
25338,44
25339,44
25340,44
25341,44
25342,44
25343,44
25344,44
25345,44
25346,44
25347,44
25348,44
25349,44
25350,44
25351,44
25352,44
25353,44
25354,44
25355,44
25356,44
25357,44
25358,44
25359,44
25360,44
25361,44
25362,44
25363,44
25364,44
25365,44
25366,44
25367,44
25368,44
25369,44
25370,44
25371,44
25372,44
25373,44
25374,44
25375,44
25376,44
25377,44
25378,44
25379,44
25380,44
25381,44
25382,44
25383,44
25384,44
25385,44
25386,44
25387,44
25388,44
25389,44
25390,44
25391,44
25392,44
25393,44
25394,44
25395,44
25396,44
25397,44
25398,28
25399,28
25400,24
25401,37
25402,28
25403,28
25404,28
25405,28
25406,28
25407,24
25408,28
25409,24
25410,28
25411,28
25412,28
25413,24
25414,24
25415,24
25416,28
25417,28
25418,28
25419,28
25420,28
25421,28
25422,28
25423,28
25424,28
25425,28
25426,28
25427,28
25428,24
25429,8
25430,37
25431,24
25432,28
25433,28
25434,46
25435,28
25436,28
25437,28
25438,28
25439,28
25440,28
25441,28
25442,28
25443,28
25444,28
25445,28
25446,28
25447,28
25448,28
25449,28
25450,28
25451,28
25452,28
25453,28
25454,28
25455,28
25456,28
25457,28
25458,5
25459,28
25460,28
25461,28
25462,28
25463,28
25464,28
25465,28
25466,28
25467,28
25468,28
25469,28
25470,28
25471,28
25472,28
25473,24
25474,28
25475,24
25476,28
25477,28
25478,28
25479,28
25480,24
25481,28
25482,28
25483,28
25484,28
25485,28
25486,28
25487,28
25488,28
25489,28
25490,28
25491,28
25492,28
25493,24
25494,24
25495,28
25496,28
25497,38
25498,27
25499,28
25500,28
25501,28
25502,28
25503,10
25504,27
25505,28
25506,28
25507,28
25508,28
25509,28
25510,28
25511,28
25512,28
25513,27
25514,28
25515,28
25516,27
25517,24
25518,24
25519,24
25520,24
25521,28
25522,28
25523,28
25524,28
25525,28
25526,27
25527,28
25528,28
25529,24
25530,28
25531,28
25532,28
25533,28
25534,28
25535,24
25536,28
25537,28
25538,28
25539,28
25540,28
25541,28
25542,28
25543,28
25544,28
25545,18
25546,6
25547,18
25548,24
25549,28
25550,28
25551,28
25552,24
25553,28
25554,28
25555,28
25556,28
25557,18
25558,46
25559,24
25560,44
25561,44
25562,28
25563,28
25564,6
25565,44
25566,18
25567,18
25568,6
25569,6
25570,6
25571,6
25572,5
25573,38
25574,6
25575,38
25576,28
25577,6
25578,38
25579,6
25580,6
25581,6
25582,6
25583,6
25584,6
25585,6
25586,6
25587,6
25588,6
25589,6
25590,6
25591,6
25592,6
25593,6
25594,18
25595,38
25596,3
25597,18
25598,6
25599,6
25600,41
25601,6
25602,6
25603,6
25604,6
25605,6
25606,6
25607,6
25608,6
25609,6
25610,6
25611,6
25612,6
25613,46
25614,6
25615,6
25616,6
25617,6
25618,6
25619,6
25620,6
25621,6
25622,6
25623,38
25624,36
25625,6
25626,6
25627,6
25628,6
25629,46
25630,6
25631,6
25632,6
25633,6
25634,6
25635,6
25636,6
25637,6
25638,6
25639,3
25640,6
25641,6
25642,6
25643,6
25644,46
25645,6
25646,6
25647,46
25648,6
25649,6
25650,6
25651,6
25652,6
25653,6
25654,6
25655,6
25656,6
25657,6
25658,6
25659,6
25660,18
25661,6
25662,6
25663,38
25664,6
25665,6
25666,6
25667,6
25668,6
25669,6
25670,46
25671,46
25672,18
25673,6
25674,46
25675,38
